164,"mui terdiri dr perwakilan ormas islam, termasuk mereka dr yg sudah dibubarkan tp blm ditarik dr mui

https://t.co/iaqv4hmjaf",HappyHendrawan
165,ini kronologi penolakan ustaz hanan attaki oleh gp ansor di tegal - islampos https://t.co/idxgk0e1bh,HelfiaNilChalis
166,"@ayang_utriza @andrigama16 ini kasus sudah lamaa bgt. dan ha juga “sudah minta maaf dan klarifikasi”. anehnya banser masih ngangkat2 terus.

apakah banser tidak takut saat ditanya allah nanti? dimana keadilannya?",Yudhistira254
167,"lagi-lagi ada penolakan kepada ustadz. kali ini ganti ust. hanan attaki
maaf, ceramahnya yang mana ya yang provokatif ??",shalehudin_ak
168,"@sahal_as @rizamsyafiq @kirekswasta surat sdh dilayangkan, kejadian sdh trjd. ini bs jd pelajaran buat ansor, banser &amp; ranting nu lainya.

tp ini jg bs jd framing² yg di bentuk utk semakn meng-antikan ke nu, mgkn kedepannya nu bs melakukan pendekatan yg lbh baik lg, misal ajak ke warkop buat ngopi sm rokok-an breng",byloser17
169,"@dahnilanzar bukanya kaum kalian yg memulai....
dr menolak mensholatkan...trus mulai dari mencaci maki banser tai....mrka ada di 02..liat aja video sugi nur...dkk..perchan di mulai dari kaum mu...",trxx_bpkspaa
170,@ustadtengkuzul masha allah... allahu akbar... semoga allah swt melindungi dan menjaga ustadz (tengku zulkarnain) dan keluarga.. aamiin..,iid_aprisal
171,profil dan biografi ustadz hanan attaki – anak pesantren pendiri pemuda hijrah https://t.co/5oe0waxgkp,Sketsa_
172,"setelah kejadian ust hanan attaki dibubarkan jamaah bansereiyah dan ansorodun, bentar lagi aa gym juga akan mereka persekusi, intinya ga dukung jae akan mereka labrak, betapa barbarnya ormas yg punya konci sorga menurut keyakinan mereka",BStolenberg
173,"dilarang masuk gedung, ustaz hanan attaki pilih ngaji di bawah pohon | berita lokal radar tegal https://t.co/29nim2rx0n",radartegal_com
174,"@hamdyan575 cebong teriak pastinya... ga ada lagi jatah nasi bungkus kalo acara ma si jaed..... hahahaha, ayo para banser ep protes....",YogaKrisnanda2
175,@afiffuads ada apa dengan banser ini bangbro?..apakah abang mau membenarkan banser tegal yang menolak ustadz hanan dengan alasan provokatif??,rusdysa1
176,"nape dulu waktu disuruh ceramah n khotbah slalu kuhindari, nyesel jadinya sekarang ga ada yg panggil"" aku miniml p ustadz ato lbih mntereng p kyai. akhirnya modalku ""teori²"" buat itu sebagian besar pd hilang ""kelupaan"". 
aku mencoba berandai-andai mbil ngopi dan ngudud.
ah ah ah",RelunghatiQ
177,"@4l1b4115ser @pemikir5 orang kaya gini harusnya dibacain doa2..

semoga allah selalu melindungi ustadz hanan ..aamiin",hanilariris
178,"bila semua ustadz yg berbeda dan dianggap tdk sesuai dg kelompoknya diusir, dan kelompok lain melakukan hal serupa. maka perpecahan di republik kita menjadi nyata. mrk yg teriak nkri sesungguhnya perusak nkri. mrk yg teriak toleransi sesungguhnya anti toleransi",BamatrafLumy
179,"@afiffuads @ngehi_lawu ya sudah laporkan saja. kan kalian yg punya bareskrim. punya negara ini cuma kalian. udah lakuin aja semau kalian. biar kalian puas bngsd!
https://t.co/drreeqevyd",DR_wansyah
180,banser kok kerjaannya bubarin pengajian. emang pengajiannya sesat ya. bubarin orang main judi sono,Jackabdee
181,"lagi liat trending di twitter eh taunya ada nama ustadz hanan attaki. pas diliat ternyata kajian beliau di tegal dibatalin, entah karena apa bisa begitu. padahal ceramah beliau sangat mudah dipahami oleh semua kalangan. :( https://t.co/ympfjpofjf",CuitanBibiw
182,menurut survei (konon katanya) tingkat intoleransi di jawa barat itu sangat tinggi. tapi koq ustadz hanan attaki udah sering ngadain kajian aman-aman aja.,yadikaryadipura
183,"ustadz fadlan fahamsyah

judul full kajian: dosa besar istri durhaka dan memutus tali silaturahim | link video: https://t.co/1xgply6ept

instagram: dakwah.vidgram
facebook: dakwah.vidgram
twitter:… https://t.co/qkyoazv76o",dakwah_vidgram
184,@ustadtengkuzul semangat ustadz...allahu akbar,isnawanty
185,"banser: niatnya sih biar paling nkri/pancasila/toleransi (bagus), tp blunder sendiri dngn mbubarin pengajian umat yg beda pandangan (malah terkesan anti sunnah/anti syariat), ujung²nya bikin nama besar nu jelek juga kan.",j_oko
186,banser udah kaya penegak hukum aja😒 https://t.co/8mek6vsr05,irfanroborovski
187,ini tife rumah nya yg di iklanin ustadz @haikal_hassan di jonggol yg minat bisa membeli 👍🏼 https://t.co/uymx18pybl,parlinburman84
188,@pemikir5 banser ga laku di bandung,zal_AK13
189,@sandiasa @azzamizzulhaq gak usah banyak ngeles kayak mukidi. kalo berani terima tantangan ustadz aku tambahin 1juta deh....,ant_ibrahiem
190,astaghfirullah... pengajian ustadz hanan attaki di tegal batal setelah ditolak gp ansor https://t.co/8f8qgttpio,Darabatuah1
191,@ndonback_ cc in dong ke banser @bansersatkornas,Yopiluthfi1
192,"@ustadtengkuzul begini lah indonesia ustadz..
mereka tak butuh peringatan apalagi nasehat dari ustadz. toh dgn bencana saja mereka sebentar ingat tuhan nya selang beberapa minggu mereka kembali ke keadaan sebelum bencana.",AgusRia95550726
193,@aldhiraaa @zenstrive emg pernah yak ust. hanan attaki ceramah ttg khilafah? setau gw blm pernah,mEiZARo
194,apa kesalahan ustadz hanan attaki :(,NiaArmiani17
195,"@fendahmads @novirana11 entah sampai kapan kita akan terus melihat hal semacam ini terjadi lagi.... banser ini isinya muslim bukan siih.... gak percaya saya berada di negeri se ajaib ini. ya allah, bukalah kedok mereka yg sesungguhnya....",ettylist
196,"@sahal_as @luviku bagus malah banser kayak gitu, kan sekalian promosiin ha, akhirnya milenial makin menggebu untuk pengen ikut acara ha, top",AsepSomadiputra
197,ust hanan attaki di tolak untuk berdakwah apakah rezim pki sudah mulai bergerak dengan memasuki ormas² islam sehingga umat islam dipecah belah agar memihak.,izoelsaka
198,@abekadabra @ellazefa lha itu cuma buka yutub bisa auto jd ustadz 👳,VeyWiniy
199,polisi nya manut bae ya...? https://t.co/tamcg2nrpf,evo2000
200,"@pemikir5 wow, mojok dulu dah. buat tes, coba senggol 3 aja markas banser disitu. tar liat siapa aja yg muncul mas. 

jgn dibelokin kesitu sih, jangan ya mas",PoernomoDanny
201,astaghfirullah ini serius ustadz hanan attaki gk diizinin ceramah? *geleng2 kepala,git_laras
202,"@ustadtengkuzul https://t.co/yvjyk45std

betul ustadz jadi cerita tsb adalah cerita lama sejak saya sd th 80an. dan memang itu propaganda pki utk menyesatkan. ada versi yg minta pensil ke tuhan vs minta pensil ke pki. sok tanyakan saja kpd para orang tua yg sekolah sblm tahun 80an.",bh3rmant0
203,@mas__piyuuu ustad hanan attaki provokator pernikahan...ansor yg menolak itu jomblo semua😂😂😂,Endang06738705
204,"@dahnilanzar tetap melihat konteks nya jangan di generalisir, contoh ustadz kmrn yg mempermasalahkan arsitektur masjid rancangan pak rk, buktinya apa? rekam jejaknya mnunjukkan ybs banyak mnebar hoax akhirnya diproses juga, di akar rumput banyak yg bgituan, situ ada solusi?",keledai_dongok
205,"@pemikir5 tp knp organisasi yg membawahi banser tdk pernah menegur banser atau melakukan dialog dgn org yg di tuduh radikal,, ini persoalan serius,, bisa saja besok saya tdk senang dg tetangga rumah saya, lalu saya ajak teman2 saya mengusir tetangga tersebut dg alasan radikal, hti dll",Jm95086430
206,@pemikir5 wkwkwkwkwk.. banser be like,UnitedRKLe
207,"@dahnilanzar jika ngustadz2 yg kalo ceramah tidak menebar kebencian dan membuka2 aib seseorang. di tambah pake kata yg tak wajar jika d ucapkan oleh ustadz beneran, ups kalo ngustadz mah bebas mo bilang apa saja?",nidataurus9
208,"padahal tutur kata beliau sangat lembut lho kalau ceramah, gitu masih ada yg menolak dengan alasan kajiannya mengandung unsur provokatif 😥 
stay strong ust. hanan attaki https://t.co/b2jjpn2dmr",amilaana
209,bagaimana klo banser ditolak juga ya...  bikin rusuh mulu https://t.co/cd1facstix,erlandhinonews
210,"iiihh najong pisan .... karunya nusantara dipake maksiat ku nu ngaku ""ustadz"". belegug !
sebut saja dia ""abu dajjal"" ! https://t.co/dbpcpyfidy",TrikoraDwikora
211,"banser adalah salah satu ruh gp ansor,, khidmah tanpa lelah

#banser #gpansor https://t.co/jpjhets1rv",Hamid_Elsaif
212,"@bangpino__ dungu udah sampe ke akar akarnya, klo ada ustadz yg ingin menyampaikan kebenaran pst di tolak , dasar makhluk dlm tempurung
#85jutarakyattolakjokowi",Kawe65352233
213,@febri39438789 @si_ulpeh yg di lakukan banser adalah bentuk preventif untuk menjaga menyebarnya ajaran ekstrimis dan radikal.,irhidayatulloh
214,"@latahannn @kiswanto1981 @daliasonr @sahal_as @navyrulf berilmu atau enggak bisa kelihatan dari redaksi, pilihan kata, dan jumlah rujukan kompeten yang digunakan. hanan attaki apaan? mau aja dibegoin. cowok dateng pengajiannya cuma pengen liat cewek, siapa tau jadian, ngaku aja, modus. 😛",ren2ja
215,"kata ustadz yusuf mansur, pilihannya bg alumni 212, kontribusi besarkan ekonomi unat atau masuk sistem. #habis212terbitlah02 nekdetektif",Suwarno13824136
216,"@sahal_as knp dibuat ribet ya, .sedikit2 lapor,... akan lebih seru kalau diajak diskusi, debat bila tak setuju,... kyai nu dg hanan attaki,.. bahkan dg hti ,.. fpi,...salafi,..",Rasyeed3
217,"@ronavioleta @indiemp02 @alissawahid tugas nya banser nu,... 
1. bubarkan pengajian
2. jaga gereja
3. dangdutan
4. mabuk
5. perempuan",LambeMukidi
218,"mungkin foto ini bisa menjawab kenapa ust hanan attaki ditolak dalam dakwah.

sebagaimana uas, ufs juga pernah ditolak. sekarang ust hanan attaki pun kena juga... 

padahal ust hanan attaki dah pose 👍 loh ya... 😂😂😂 https://t.co/rro4jo62at",BangPino__
219,masih heran kalo ngeliat islam dikotak2an kya gini..apa salahnya ust. hanan attaki yang mau ikhlas berdakwah di tegal tapi dilarang oleh banser.masya allah.semoga allah selalu menguatkan semangat ustadz.#hananattaki https://t.co/h0xdz3xgh6,yeti_yuningsih
220,"ada apa ini?
apa yang terjadi?

ust. hanan attaki yang jelas saudara sesama muslim ditolak?

lantas kalau ada kebaktian di gereja malah dijaga?",heryuka
221,"inilah peluang bisnis pembayaran via handphone milik ustadz yusuf mansur 

https://t.co/9gjh67byu4",BisnisJamanNow
222,"@rizamsyafiq @afiffuads @adtaufiq @ahlulqohwah @kirekswasta @arifsholihan_ @edygypsum @gpansorsurabaya @amrudinnejad_ @gpansor_satu @noeruzzaman mohon maaf, bukan masalah cara pembubaran yang lebih dipermasalahkan, apa alasannya? kalo memang provokatif dan tidak sejalan dg nu mohon cerdaskan kami, beritahu kami kalau memang ustad hanan attaki tidak sejalan dg ahlussunah wal jamaah.",yassirlanay
223,"benarkah ustadz arifin ilham wali? ini kesaksian dokter malaysia, yg mer... https://t.co/epugyscq7d lewat @youtube",BibChannel313
224,@permadiaktivis @dahnilanzar @jokowi jaket banser boleh diminta gak bang..?,Misbachul96
225,"@dahnilanzar miris sih, sekarang sosor biduan lebih dilindungi dan dihormati dibanding acara pengajian ustadz",Nisasa38757875
226,"@hilmi28 mereka nyari ustadz yg mendukung komunis,, di jamin ga ada,, kalo pun ada pasti palsu,, populer krn buzzer macam abu janda otak tinja.",rushleejie
227,"kembali ada pembubaran pengajian. kali ini menimpa ustadz hanan attaki.

ini sudah ke sekian kalinya. pelakunya sama. alasannya itu-itu juga. 

apakah kebenaran hanya milik mereka, sementara yang lain pasti sesat sehingga harus dibubarkan? 

kalau begitu, siapa yang intoleran?",kudaperang100
228,@wr_4ag226 @jinarsaskara wuiii....emang siapa ustadz yg melarikan diri ...??? haha,Bengkeltanah1
229,"@4l1b4115ser @pemikir5 beda orang bang, sblm ust evie, ustad hanan attaki sudah ada",nd4h_
230,"@ustadtengkuzul @ekki_w sedikit demi sedikit alloh buka topengmu,tidak cerdas,ngaku ulama....ahklak minim ngaku ustadz..sombong.
jika islam hanya di lisan @wagimandeep lebih banyak mengislamkan manusia ketika dia tulis syahadat di akun @katolikg dan ribuan orang membacanya....",londho81
231,@afiffuads kenapa sih banser tegang mulu... 😅,eewinkk
232,"@sahal_as klau sampek gus sahal mengkritik gini  menarik di diskusikan.
coba di bedah ada gak pengajian hanan attaki yg memprovokasi?
klau ada langkah @gpansor_ benar. tp klau gak ada ansor hrs mengevaluasi gerakannya. 
hanya sekadar saran.
pencerahannya guru @mauliye ?",Samsul_117
233,@m_asrodin76 @aldhiraaa @ronaldpatina @burhanmuhtadi totny komentar dan sikap ny u hanan menyinggung kami (banser dan nu),bang_hilmi02
234,@ustadtengkuzul apakah kmu dianggap ustadz??,maftuh87
235,"kalo yg selembut ust hanan attaki aja dilarang, jadi mau yg gimana lagi yg boleh ceramah.",HusniHRP
236,"@ustadtengkuzul @raka_s4keti tanda2 sholatnya khusyuk adalah menebarkan kedamaian. bukankah begitu, pak ustadz?",ZFeizah
237,ust hanan attaki ceramah nya mengandung provokatif ini ansor sehat nggak ya?udah pada pergi langsung belum ke pengajian nya?lama lama nyebelin juga ni ansor..,fadriansatra
238,"@ekowboy2 kalo orang islam pasti memuliakan ahlu ilmu..
yng musuhin islam dan ustadz-ustadznya cuma komunis..
#belankri
#larangkomunis",AbiWaa1
239,"banser tolak ust. hanan attaqi, apa alasannya? https://t.co/fvyh2kevfa",Ngupin9
240,"@kabarberita4 lihat pakaian ustad hanan attaki saat mengerjakan sholat?
ini membuktikan bahwa islam bukan terletak pada pakaian..tetapi pada hati..kalo masalah pakaian yang penting suci dan menutup aurat",SuarjoWilly
241,"banser dan ansor bergabung dengan abdi masjid untuk mengamankan jalannya acara. @ makam sunan ampel, surabaya https://t.co/n3kcl1qjc8",MasjidAmpel
242,"@navieonline @pemikir5 aparat kan juga sekolam sama banser, jadi jgn harap",AgusSut69805876
243,@aldhiraaa @ssirah yg di tegal itu banser garis lurus.. udah kecampur salafi juga.. wkwkwkwk...,donsat10
244,"bismillah

barakallahufik ustadz firanda andirja hafizhahullah

pahami isi nya - sebarkan sunnah nya

follow @jalan_sunnah_

judul: syarah kitab tauhid - bab takut kepada allah
.
🔄 free repost and share
👤 tag… https://t.co/rlqkdqtio1",jalan_sunnah_
245,@ssirah lain cerita kalau ust. hanan attaki dtg ke acara dangdutan 😅,HendrikSetiaw17
246,"@pemikir5 gpp sesekali banser mesti di kasih pelajaran,, di kiranya semua takut sama banser kalik",AgusSut69805876
247,"sesudah menyeduh kopi, saudaraku tidak henti hentinya bercerita tentang sosok ustadz yang begitu hebat menjalankan ibadah, meskipun juga dikenal suka memancing perpecahan dengan kata-katanya. "" https://t.co/yzjkr7l9co",Zain77114452
248,"reposted from alfarosmoslemstore (get_regrann)  -  bismillah
.
dasar-dasar keislaman.
.
sebagai seorang muslim, hal-hal apa saja yang harus kita ketahui?
yuk, kita simak penjelasan dari ustadz mufy hanif thalib… https://t.co/aqihalc0dt",iefah_sphinx
249,@kangjalal123 milad ustadz bulan depan ya.. 🙏,pijay28058657
250,@ustadtengkuzul kelebihan pak ustadz itu salah satunya memancing. memancing supaya para cebong keluar. 😀 😀 😀 😀,s_erfa
251,"@dahnilanzar banser n gp ansor ini intinya cuma persoalan perut saja, tidak kurang dan tidak lebih..bahkan komunisme itu ada pun muncul dan diimami karena persoalan perut,  jd siapa yg bs memberi kenyang perut mereka dijamin aman lah, liat aja anjing sebgai contoh.",HendartoWijay
252,"@fadilafbr @ulat_bulu_bulu @keisasya @tasyadeef itu lohhh, yg ada di acara ustadz danu di badan ibu2nya ada jin ular atau apaa tau lupa :v
yg gua praktekin dikelas wkwk",anggiarc17
253,"jambore ustadz/dzah siap digelar, panitia menunggu respon gubernur sumsel dan wali kota palembang https://t.co/lfv6wshxh7",imronsumsel
254,"@kiswanto1981 @daliasonr @sahal_as @navyrulf betul, hanan attaki ini ceramah tanpa ilmu, tanpa rujukan yg memadai, menasfir tekstual, trus dibalut kata2 sok kekinian, intinya dia cuma mau populer, tapi gak pake ilmu, ini harus dibasmi. namanya pembodohan.",ren2ja
255,"jambore ustadz/dzah se-sumsel siap digelar, panitia menunggu respon gubernur sumsel dan wali kota palembang - https://t.co/ivtg7mfnop",imronsumsel
256,@4l1b4115ser @hasmi_bakhtiar lo maksud ust evie effendie bukan ust hanan attaki,a_a_n_n_e_e
257,"ustadz hanan attaqi yang begitu lembut masih ditolak juga kajiannya ???

kok jadi agak keterlaluan yaaa banser 😢",gogoonn
258,@m_asrodin76 @ssirah apa hak banser bubarin pengajian?,GoogleAlwifi
259,@ustadtengkuzul gass poll ustadz tengku...kalo yg gak ada otaknya pasti nyinyir 👍🤣🤣,FathulKarim12
260,"@hilmi28 ustadz yg pro 01.......terutamac abu jendes cyiiinnn, najoooonggg",frontia_misty
261,"nill tolong lah jngn bikin narasi yg kaga jelas,anda punya bukti nya kalo ada ustadz di usir??? kalo kerjaan anda bikin narasi yg menjurus hoax, kasian sm ibu/bp anda yg cape2 ngedidik supaya anda menjadi orang yg bener tp hasil nya???? https://t.co/xd5iii7odi",DuDudihhartono
262,"@ustadtengkuzul ustar alkemplui, tiap hari ngoceh nggak bermanfaat.
catat: saya, anwar hilmi, santri nu nantang mudzakarah kitab kuning kpd ustadz tengku dzulqornain. serius.!!! terserah topik mudzakarahnya dia yg nentuin.",anwar_hilmi
263,"menurut gp ansor, isi ceramah ustaz hanan attaki kerap mengandung hal kontroversial. https://t.co/wecpaoeq6s",kumparan
264,"@mcaops jujur gue penasaran ame banser..!?
secara tetangga gue banser tapi... yaelahhh.... (laki bukan, perempuan jadi-jadian)",ciblexz22
265,tegal today! ustadz hanan attaki tuliskan hal ini setelah ditolak ceramah di kota tegal https://t.co/svlhw7orwo lewat @poskupangcom,poskupangcom
266,"@ustadtengkuzul si ustadz abal2 lagi cerita ttg guru pki,
lalu si ustadz abal2 bingung membedakan mana tuhan dan mana yg guru,
tp si ustad abal2 klo membedakn bpk dan mamknya langsung bs dan tdk bingung,
soalnya gampang sex membedakannya,
krn mamaknya  l0nt3 dan buapaknya yg 4n7in9,
gampangkan🤣",IlyasSakir1
267,"@sahal_as hanan attaki memang tidak radikal, tapi dia ceramah tanpa ilmu yg memadai, dibalut dengan kata-kata lembut, gaul dan sok kekinian, lalu nangis2 😑 tapi sejatinya kosong, kurang rujukan, tekstual, dan gak punya otoritas (belajar dmn tdk jelas). itu perlu dibasmi.",ren2ja
268,"subhanalloh...banser semakin kau di fitnah di caci maki di hina &amp; di buly...tpi malah kau semakin kuat semakin gagah, semoga perjungan mu di ridhoi alloh https://t.co/uw5cm8a1s9",Saifulm28407426
269,"eljibiti udah terang-terangan tuh 
mau dibasmi sama fpi atau biarkan banser aja yg berantas?? 😁🤩 https://t.co/jaigphmhm5",ridwanaedhy
